,logFC,AveExpr,t,P.Value,adj.P.Val,B
HLA-DQB1,-0.119974621198699,4.57898357351145,-2.68323417520768,0.0082361889507399,0.52245753204879,-2.56420789442298
ZCCHC10,0.0891613535702888,4.53172148319847,2.68183718587728,0.00826881976928091,0.52245753204879,-2.56714946806003
LOC648815,0.0871807677425756,4.53958101876336,2.68003703343733,0.00831104016861034,0.52245753204879,-2.5709379821583
DEFA1B,-0.695972673082403,11.0430878983588,-2.67880640120354,0.00834001532638203,0.52245753204879,-2.5735266275102
GPS2,0.185231854333344,5.67140484046565,2.6768085439226,0.00838724944778495,0.52245753204879,-2.57772691631893
PI4KAP2,-0.165451149710924,4.93375172266412,-2.67625000914721,0.00840049776595481,0.52245753204879,-2.57890068632351
ZNF70,0.116844448714974,4.55538962322137,2.66876304088378,0.00857992395323842,0.52245753204879,-2.5946139180351
LOC653737,0.180876235330046,8.11696591487786,2.66731577846834,0.00861500489092996,0.52245753204879,-2.59764689445896
TTC37,-0.155746078158406,4.89257895889313,-2.6638485136032,0.00869957783405519,0.52245753204879,-2.60490724072979
BRE,-0.0895564492125959,4.69368370790076,-2.65164224921527,0.00900331585477265,0.52245753204879,-2.63040073990362
PUM2,-0.139983670131389,6.06580865644275,-2.64940324498337,0.00906005934709511,0.52245753204879,-2.63506585679184
HBP1,-0.178729812327689,5.77474384646565,-2.64704696490153,0.00912012359421809,0.52245753204879,-2.6399715817415
PAIP1,0.112589192570702,4.68524732099237,2.6467324310373,0.00912816856244108,0.52245753204879,-2.64062614399707
LOC647741,0.264138598429174,5.43377697803053,2.64487565340313,0.00917579086562873,0.52245753204879,-2.64448880556305
PRMT2,-0.177027687272599,5.4646044138855,-2.64083344689411,0.00928024120227184,0.52245753204879,-2.65288957165412
LOC653600,-0.829405927508539,10.1004624412595,-2.64064833310769,0.00928505012733576,0.52245753204879,-2.65327401581641
SRC,-0.101308702299407,4.55041209430534,-2.63845495577598,0.00934220159895669,0.52245753204879,-2.65782741370463
SF3B5,0.178156111495577,7.50427134726718,2.63709408463619,0.00937782036843028,0.52245753204879,-2.66065087393804
SLC10A3,0.180224383333086,4.98023071835115,2.63645648151995,0.00939455079715562,0.52245753204879,-2.66197329627072
RGL2,-0.141005262567764,5.0043775889771,-2.6362191539465,0.00940078504439301,0.52245753204879,-2.66246545418308
TXNRD2,0.198146787818943,5.40738732876336,2.63591931035728,0.00940866683292724,0.52245753204879,-2.66308719884489
CUL2,-0.141193195596417,4.94602431654962,-2.63439423234591,0.00944884790500514,0.52245753204879,-2.66624858034163
LOC652204,0.117533027659611,4.5928893858855,2.63410987955016,0.00945635681983489,0.52245753204879,-2.66683784578286
MGC15763,-0.153886169996112,4.73992162582443,-2.63408932132987,0.00945689991014491,0.52245753204879,-2.6668804464931
RAB8A,-0.20768658309276,6.12056539807634,-2.63207964964301,0.00951012579992063,0.52245753204879,-2.67104347077637
AACS,0.121230192164782,4.65356965575573,2.63116635095172,0.00953440358222389,0.52245753204879,-2.67293443885088
NR2E1,0.137849913511017,4.78292905559542,2.63006317519246,0.00956380331237085,0.52245753204879,-2.67521777265646
CCNB1IP1,-0.130893258902756,4.96448759467939,-2.62719227951189,0.00964069657289679,0.52245753204879,-2.68115594568592
PSMC1,-0.150724302580598,7.42822448956489,-2.62442253169689,0.00971540863024535,0.52245753204879,-2.68687948456218
LOC644624,0.181321005177712,4.92424276246565,2.62370867430792,0.00973474886323051,0.52245753204879,-2.68835377059089
TBXAS1,-0.212636669529889,6.08238202217557,-2.61917724327931,0.00985832852847202,0.52245753204879,-2.69770400742164
LOC647568,0.0997681832794374,4.59374308675573,2.61900874424176,0.0098629509228131,0.52245753204879,-2.69805141641667
RBMX,-0.147485580938277,4.88530368450382,-2.61752804166332,0.0099036547650106,0.52245753204879,-2.70110346046456
LOC440280,-0.0965517194763003,4.58750704518321,-2.61458117538897,0.00998511349959163,0.52245753204879,-2.70717304825439
GNB2,0.206684601030112,5.40339727532061,2.61447747630608,0.00998799096445849,0.52245753204879,-2.70738652478047
TRPC4AP,-0.141716205921964,5.53482546643511,-2.61398707275999,0.0100016089126668,0.52245753204879,-2.70839597580785
EPHB2,0.11287874826546,4.53295667546565,2.61376448968622,0.0100077953085975,0.52245753204879,-2.7088540876358
