,logFC,AveExpr,t,P.Value,adj.P.Val,B
LYAR,-0.227768317013399,5.66447746106107,-2.34269101723177,0.0206582712276529,0.956564743115046,-3.31431053222351
MGC71993,-0.154753281519632,8.03024612916794,-2.34026438994169,0.0207873920294503,0.956564743115046,-3.31810145742791
OSTF1,-0.280296232229863,7.3077028590229,-2.34023612688642,0.0207889000890958,0.956564743115046,-3.31814558983145
DENND4A,0.250880409025278,5.32847389192366,2.3396737722662,0.020818926259145,0.956564743115046,-3.3190236003521
CEBPD,-0.343400479389175,8.70321830089313,-2.33961958842406,0.0208218213512476,0.956564743115046,-3.31910818821834
LOC286512,0.261211494233222,7.17729488223664,2.33387188089714,0.0211309496460095,0.956564743115046,-3.32807113606812
CA1,-0.465299631209266,11.3562218471832,-2.32990378248289,0.021346718533267,0.956564743115046,-3.33424745632639
LOC439992,0.122566705557248,4.62684315980153,2.32908118351944,0.0213916901913481,0.956564743115046,-3.33552664896778
SON,0.0848829118097524,4.68007977052672,2.32851903558812,0.0214224709190598,0.956564743115046,-3.33640059137965
TMEM216,-0.199330251232113,5.30819680437405,-2.32700576217181,0.0215055249982092,0.956564743115046,-3.33875226078535
CHST13,-0.228369816245841,4.88127791727481,-2.3265230092393,0.0215320798725825,0.956564743115046,-3.33950218434826
FLJ90757,0.141318689971211,4.67751951198473,2.325139618683,0.0216083362786924,0.956564743115046,-3.34165041479882
PIPSL,-0.240590182602134,6.02652190826718,-2.32346487452356,0.0217009710401751,0.956564743115046,-3.34424954895712
ACIN1,0.167350830273252,5.2798086820687,2.32298558180955,0.0217275463214026,0.956564743115046,-3.3449930827808
RIPK1,0.122978268004394,4.72985261270992,2.32091297174269,0.0218427961666787,0.956564743115046,-3.34820677097075
SP140,0.10474111553113,4.81748245674046,2.31948601299808,0.0219224562686573,0.956564743115046,-3.35041784951923
S100A11,-0.376056353289572,7.2610630951374,-2.31864889890846,0.0219693071353405,0.956564743115046,-3.35171439410797
NCK2,0.225450569420386,6.18993197562595,2.31861993287935,0.0219709298566267,0.956564743115046,-3.35175924995651
STX6,0.136892864227325,5.18790133621374,2.3168591486055,0.0220697699797545,0.956564743115046,-3.35448499977294
LOC648390,-0.142947556720645,12.7958322477099,-2.31562195607886,0.022139452547693,0.956564743115046,-3.35639910256356
